time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.7457119306036522,1.4851831646213196,15.806446730091578,0.1659418833482036,6.24329682350322,0.0,-0.46755340300555276,1.9384456196058841,4.508409824804682,-0.02486816651343646,-0.1261135123575566,0.0,434.61553410261456,432.4687853979217,434.7113128867931,431.17486958434193
2.4600000000000017,-0.773035972907319,1.6044281160491243,16.077141446539166,0.16753234746637702,6.235799420117864,0.0,-0.4425891853353593,2.0364845271770537,4.514616604785345,-0.045338681185677875,-0.13044018930041096,0.0,431.9815671908959,431.6011368694782,430.96655447170036,429.23216440057956
2.520000000000002,-0.7986422368230143,1.7298447672385528,16.34988890780771,0.16519830089888288,6.227967524508635,0.0,-0.4102059245715373,2.143742499610596,4.576674569461035,-0.053452236266363584,-0.130755638952092,0.0,449.1534141430063,449.1123951890274,449.60077140150304,448.94146224898657
2.580000000000002,-0.8220227969081647,1.862026187889443,16.628716345178635,0.16204912353500944,6.2221368937240555,0.0,-0.36852896920682726,2.2617906920855115,4.7169640223504015,-0.05175503024371593,-0.11636137230536461,0.0,473.77409095918625,474.8663005328736,473.3671494293017,473.4961099397746
2.640000000000002,-0.8428490621213562,2.001084924697221,16.91519685329761,0.15960463080447163,6.223520709615636,0.0,-0.32581859374963906,2.373084237663188,4.831877044914787,-0.04396988480800153,-0.08585557060749302,0.0,466.01211840213665,468.38157336120116,467.40235147719653,468.0073953991576
2.700000000000002,-0.8612322297731181,2.1465183776405947,17.20692385074428,0.1647570606559059,6.2226086881791645,0.0,-0.28686035869615784,2.475060849067726,4.891905642284802,-0.014570785791692483,-0.06446936579670229,0.0,450.83875716433204,452.55879564995746,450.4360815464954,452.8071595026409
2.760000000000002,-0.8770966326003633,2.2989134365826582,17.506871631758383,0.1645939227074642,6.249996991727134,0.0,-0.24519956976790602,2.6045220497571715,5.105398196016365,-0.0064555802662153595,-0.0044142652426511775,0.0,495.85571048797146,500.24743385814685,498.44468928384634,499.03761027407876
2.820000000000002,-0.8912381190873618,2.4579357238282915,17.812742295621423,0.17062525420869168,6.250092379704725,0.0,-0.22619675624568047,2.6966594246460036,5.090167338272064,0.020123585739086673,-0.012297744658183455,0.0,431.27747618300685,430.6110860304281,429.0637795275524,431.31478801706527
2.880000000000002,-0.904064046879844,2.6234605081052913,18.122854776729906,0.17242326627245408,6.249681094220655,0.0,-0.2013084785628829,2.820814408505865,5.246042012817754,0.027427140838614188,-0.0071236132024777915,0.0,483.9876310477534,484.3770888503596,483.6013190482803,484.15120697167055
2.940000000000002,-0.9156581176311668,2.795127902704103,18.434662046332676,0.1745667861764053,6.253258616277929,0.0,-0.18539072459652156,2.901585855980936,5.1479003489439705,0.03404923209177611,0.013631672718018713,0.0,403.87660353882967,405.7446690759417,403.8951269640461,404.49242115612947
3.000000000000002,-0.9260922703539105,2.9731413725168108,18.748895438193202,0.17879870654264796,6.254445382141526,0.0,-0.16257168900922953,3.032461259076126,5.3254660556364355,0.016597457529141428,0.0191921115560459,0.0,491.84585209203505,492.2574306478542,491.4900658798587,490.19488409006664
3.0600000000000023,-0.9353419025249932,3.158096295833312,19.068347442573263,0.17980032367545995,6.255584929786849,0.0,-0.1458504203759713,3.132700277889076,5.322844430987316,0.013937128575835173,0.01804359104488615,0.0,439.36391712184974,439.26861847418894,437.47368809698713,437.2519802267638
3.1200000000000023,-0.9435612357007621,3.349466590515254,19.389810583764323,0.18176291058332517,6.260095070632211,0.0,-0.12860228007963534,3.2463546542672965,5.39210772221264,0.0010494052362777506,-0.003472487580250005,0.0,461.84438763031034,460.14383298063836,462.1861197042526,461.16896927350047
3.1800000000000024,-0.9508339172741588,3.547543279446093,19.714727139037635,0.18201031327291428,6.260050813570896,0.0,-0.11382823227906166,3.356072566867791,5.43812130500159,0.00470461357668863,-0.009269292675035627,0.0,456.0110195461657,455.5477323904238,454.207241846586,454.5002992405983
3.2400000000000024,-0.9572825818972098,3.7517331099812408,20.03991166865541,0.1828113654612329,6.261413802900897,0.0,-0.10124985541108698,3.4502570919082656,5.40145245316683,-0.004476109862086044,-0.025692257320167354,0.0,429.97774575779664,428.58394478248886,429.2901094797795,428.510186102804
3.3000000000000025,-0.9628959447243551,3.9624772621037465,20.367736477405888,0.18627496355442386,6.264041068544994,0.0,-0.08613559987365005,3.57471596057644,5.525196820796273,-0.026872807887713308,-0.004493733436389892,0.0,478.3861297700645,479.9979130996566,480.3794025933669,478.6778640719338
3.3600000000000025,-0.9677247164006848,4.18002692452171,20.699266571951462,0.18495724397877034,6.264959709365318,0.0,-0.07489563234959064,3.676696307399993,5.525762955711562,-0.022006767075058126,0.006307646412311876,0.0,442.2515617465754,443.1405473312739,442.775089554835,443.1752079927141
3.4200000000000026,-0.9718081025356647,4.404732794405826,21.03662196690266,0.18392276793239049,6.269704110200561,0.0,-0.061819126948038934,3.8130694669607794,5.718333293275266,-0.029186140574810143,-0.01781287968110911,0.0,500.9683720696851,499.21114080295365,502.21554813086726,501.6944434013454
3.4800000000000026,-0.975290555476214,4.636773805825181,21.38121229210149,0.18370030918701552,6.27984619780843,0.0,-0.05520121382816068,3.9214494653094523,5.767661926027577,-0.043983568870695364,0.01768514494435474,0.0,459.3879252702204,462.1947639940143,461.11749275561345,459.9463588800819
3.5400000000000027,-0.978583286946255,4.874649530399601,21.725358271474082,0.18109736013845357,0.007507409283579847,0.0,-0.05543798439975331,4.007465727694307,5.704221123512376,-0.04278206085151789,-0.017803157434299333,0.0,426.2159029044977,423.17122697665786,425.2173736675102,425.31916072229745
3.6000000000000028,-0.982062434012296,5.118287987090359,22.069367144208808,0.17855721326826668,0.008651284971566753,0.0,-0.06065863152957093,4.113378978288902,5.762425289218331,-0.0461395571374808,-0.03533995583440038,0.0,464.2530285741776,462.87464027310926,463.2144701308271,462.9493078849453
3.660000000000003,-0.9858258315529039,5.367381748010567,22.412283823793985,0.1773923518243894,0.006522428772034239,0.0,-0.06463427243031103,4.189613180148309,5.668623089358078,-0.03341635087479609,-0.035887931098384084,0.0,415.10786790454813,415.0591178242625,413.60187557722764,414.72011653529296
3.720000000000003,-0.9898294836309189,5.621882934839059,22.754480892693106,0.17545482267149826,0.00539703503398048,0.0,-0.06869742571332153,4.293363176695333,5.737561868215792,-0.03152869128997553,-0.025917309480302006,0.0,465.53924165983796,466.3185639097275,466.5160011322247,466.6630473625696
3.780000000000003,-0.9940373693980074,5.881239766226068,23.093445209622956,0.17358590340882252,0.012868719332586487,0.0,-0.07205551842545146,4.351785706227692,5.562204561978807,-0.034772541371710354,-0.060051488060563055,0.0,386.27903517664316,383.04464746167395,386.1191754848134,385.81235865475145
3.840000000000003,-0.9985854109420482,6.145053552972191,23.427434021474586,0.18079174501859097,0.010546417800022745,0.0,-0.07932510416103314,4.442513039584322,5.570422714071978,-0.002558515654283019,-0.04879648185428612,0.0,445.79883470093375,446.7156009859043,445.005128366677,447.6347301398256
3.900000000000003,-1.0035117378609266,6.414056463029692,23.759973140706144,0.18202567084578636,0.009126125650855244,0.0,-0.08478633470412902,4.5242850974795115,5.514411594594256,-0.016717365601610804,-0.0635001365356478,0.0,426.04984417039043,424.78846825586066,426.97727202697206,425.76742435980043
3.960000000000003,-1.0087516148443947,6.68823298482135,24.09066737020525,0.18101366661153317,0.006249264379869501,0.0,-0.08963531380990901,4.6147063118266365,5.508730412868669,-0.017313562807748026,-0.07535035804723585,0.0,442.3272901123457,441.3466441711568,442.0942987729231,442.04524183998075
